title,remote_work,contract_type,Competence,end_date,company_description,requirements,niveau d'expérience,company_name,niveau d'études requis,number_of_positions,url,description,Region,sector,posted_date,id
	
		Assurer l'animation, la facilitation, la préparation et l'organisation des rituels essentiels au bon fonctionnement de la gouvernance de la Chaîne de...",,,,,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-lead-agile-amelioration-continue-hf-recrutement-sofrecom-maroc-casablanca-170863.html,,,,22/04/2025,
Ingénieur DevOps (H/F) | Casablanca (Maroc),,,,22/06/2025,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Vous allez rejoindre le pôle SOLUTION Delivery, un pôle transverse de la DTSI, vous aurez l'occasion de cotoyer des experts devops, votre mission consistera au :

	
		Développement et maintenance des infrastructures techniques et...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-ingenieur-devops-hf-recrutement-sofrecom-maroc-casablanca-170858.html,,,,22/04/2025,
Concepteur Développeur Python (H/F) | Rabat (Maroc),,,,21/06/2025,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Travailler avec SSM c’est rejoindre une équipe d’hommes et de femmes avec différents profils, et évoluer dans un environnement international, multiculturel et technologique. Cette richesse humaine vous ouvrira des...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-concepteur-developpeur-python-hf-recrutement-sofrecom-maroc-rabat-170831.html,,,,21/04/2025,
Chef de Projet Télécom (F/H) | Rabat (Maroc),,,,21/06/2025,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Au sein pôle Consulting IT , auquel vous serez rattaché, vous aurez notamment l'opportunité d'intervenir en France et à l’international sur des activités d’architecture et expertise dans le domaine SI...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-chef-de-projet-telecom-fh-recrutement-sofrecom-maroc-rabat-170830.html,,,,21/04/2025,
"Senior ML/AI Engineer (H/F) | Rabat, Rabat-Salé-Kénitra, Maroc (Maroc)",,,,21/06/2025,"DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services, Leader en Services IT.

	Le Groupe DXC enregistre 25 milliards $ de revenus,...","Essential skills for the role:

	
		1. Good exposure to Data science fundamentals besides developing and deploying models for language processing tasks. Improve the performance of existing models.
		2. Familiarity with language models like GPT and BERT, and...",,,,6.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-senior-mlai-engineer-hf-recrutement-dxc---cdg-rabat-rabat-sale-kenitra-maroc-170813.html,,,,21/04/2025,
"Expert Data Scientists/Researcher in Generative AI, Large Language Models (LLM), Machine Learning (ML), and AI | Rabat, Rabat-Salé-Kénitra, Maroc (Maroc)",,,,21/06/2025,"DXC Technology est le fruit d’un partenariat stratégique entre Enterprise Services de Hewlett Packard Enterprise et l’investisseur n°1 au Maroc : la Caisse de Dépôt et de Gestion.
	
	DXC Technology Monde a...","We are seeking an experienced and highly skilled Expert Developer/Researcher specializing in Generative AI, Large Language Models (LLM), Machine Learning (ML), and Artificial Intelligence (AI). The ideal candidate will have a strong background in...",,,,2.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-expert-data-scientistsresearcher-in-generative-ai-large-language-models-llm-machine-learning-ml-and-ai-recrutement-dxc---cdg-rabat-rabat-sale-kenitra-maroc-170812.html,,,,21/04/2025,
Consultant Technico-Fonctionnel | Rabat (Maroc),,,,21/06/2025,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","La mission adresse le domaine de facturation de l’interconnexion.
	La mission consiste à :
	- Apporter un support aux filiales dans leur projet de transformation (depuis l’expression de besoins jusqu’à la mise en production :...",,,,2.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-consultant-technico-fonctionnel-recrutement-sofrecom-maroc-rabat-170800.html,,,,21/04/2025,
Pricing and Financial Performance Expert | Casablanca (Maroc),,,,21/06/2025,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...","Présentation de l’entité :

	La direction Managed Mobility Services agit sur la chaine de valeur du mobile Workspace en commercialisant des terminaux et accessoires, des services associés et des applications métiers...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-pricing-and-financial-performance-expert-recrutement-orange-business-casablanca-170796.html,,,,21/04/2025,
Cloud Control Owner | Rabat (Maroc),,,,18/06/2025,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT,  Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans.

	Riche d’une...","As the GO Security AWS & Azure control owner, your main objectives are to:

	
		Monitor AWS and Azure security KRIs
	
		Perform AWS and Azure security assurance activities based on procedures defined by AWS and Azure security experts
	
		Liaise with...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-cloud-control-owner-recrutement-excel-management-conseil-rabat-170778.html,,,,18/04/2025,
PMO NCF | Rabat (Maroc),,,,18/06/2025,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT,  Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans.

	Riche d’une...","The Engagement Office is responsible for defining, building, and improving efficient process aimed at enhancing partnerships with entities. This includes:

	
		Supporting the execution of a simplified and standardized contractual framework related to the...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-pmo-ncf-recrutement-excel-management-conseil-rabat-170771.html,,,,18/04/2025,
Responsable Infrastructure - Direction des Services Numériques | Rabat (Maroc),,,,17/06/2025,"L'Hôpital Universitaire International de Rabat (HUIR), affilié à l'Université Internationale de Rabat (UIR), est un nouveau centre hospitalo-universitaire qui ouvrira ses portes prochainement. Ce centre d'excellence...","Nous recherchons un(e) RESPONSABLE INFRASTRUCTURE dynamique, compétente et hautement professionnel pour rejoindre notre équipe de la Direction des Services Numériques à l’HUIR.

	Le/la Responsable sera chargé(e) de...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-responsable-infrastructure---direction-des-services-numeriques-recrutement-huir---lhopital-universitaire-international-de-rabat-rabat-170748.html,,,,17/04/2025,
Stagiaire Ingénieur CFT Axway (H/F) | Casablanca (Maroc),,,,17/06/2025,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Sofrecom Maroc, filiale du groupe Orange, recherche un(e) stagiaire Ingénieur Exploitation CFT Axway (H/F)

	
		Assurer le bon fonctionnement des outils Axway (CFT, Secure Transport, etc.)
	
		Surveiller, diagnostiquer et résoudre les incidents...",,,,,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-stagiaire-ingenieur-cft-axway-hf-recrutement-sofrecom-maroc-casablanca-170744.html,,,,17/04/2025,
Ingénieur DevOps (H/F) | Rabat (Maroc),,,,17/06/2025,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","En tant qu’ingénieur DevOps, vous serez en charge du développement d’outils répondant aux besoins d’automatisation réseaux basée sur le produit Ansible.

	En appliquant une méthodologie AGILE SCRUM...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-ingenieur-devops-hf-recrutement-sofrecom-maroc-rabat-170732.html,,,,17/04/2025,
Senior Product Owner/Retail Ordering Experince | Sala al Jadida (Maroc),,,,16/06/2025,"Joining Cnexia is choosing to be part of an ambitious project that values Innovation, promotes Continuous Learning and enables all tech champions to fulfill their creative dreams.

	At Cnexia, we do more than support the clients of our world-class network...","As a Senior Product Owner, your role is central to driving the success of the product by ensuring that every development effort is aligned with business objectives and user needs. You will be expected to lead with clarity, communicate effectively with all...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-senior-product-ownerretail-ordering-experince-recrutement-cnexia-tech-sala-al-jadida-170708.html,,,,16/04/2025,
Chargé(e) de Recrutement IT | Fès (Maroc),,,,15/06/2025,"ALTEN DELIVERY CENTER MAROC, Filiale du leader mondial de l’ingénierie et du conseil en technologie créé en 2008 et présent à Fès, Rabat, Tétouan et Casablanca, compte aujourd’hui plus de 2300...","Rattaché au Responsable Recrutement Maroc, votre principale mission sera le recrutement des profils IT. Votre action sera donc transversale sur les différents périmètres.

	Pour cela, vous serez notamment chargé :

	-...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-chargee-de-recrutement-it-recrutement-alten-maroc-fes-170676.html,,,,15/04/2025,
Product Owner – Digital & IA | Casablanca (Maroc),,,,15/06/2025,"Fort de ses 15 années d’expertise dans le domaine de l’externalisation de la relation client et des métiers IT, le Groupe Tersea Compte aujourdhui 7 sites répartis entre 3 pays:  La France,...","En tant que Product Owner, tu seras au cœur de la stratégie produit : de la vision à la mise en production. Tu travailleras en étroite collaboration avec les équipes tech, métiers et les utilisateurs pour concevoir...",,,,2.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-product-owner-digital-ia-recrutement-tersea-casablanca-170674.html,,,,15/04/2025,
Tech Lead NODE JS | Casablanca (Maroc),,,,14/06/2025,"ABA Technology se positionne en tant que co-constructeur de grandes transformations disruptives – une galaxie technologique – avec comme mission de contribuer au développement des nations plus connectées, durables et...","1. Expertise technique :

	- Concevoir et développer des architectures backend robustes, modulaires et scalables.

	- Être le référent technique sur Node.js : bonnes pratiques, performances, sécurité, etc.

	- Assurer...",,,,4.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-tech-lead-node-js-recrutement-aba-technology-casablanca-170612.html,,,,14/04/2025,
Agent HelpDesk (H/F) | Skhirat (Maroc),,,,08/06/2025,"Créé en 1986 et côté à la Bourse de Casablanca depuis 2008, le Groupe marocain LabelVie est un acteur économique de référence et leader de la grande distribution au Maroc.

	En 2009, à travers la...","Affecté(e) à la direction de l'organisation et des systèmes d'informations, les principales activitées liées au poste sont les suivantes :

	
		Prendre en charge, tout type d’incident ou de problème sur...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-agent-helpdesk-hf-recrutement-groupe-labelvie---carrefour-skhirat-170355.html,,,,14/04/2025,
Ingénieur Test Automatisé Sénior (Selenium/RobotFramework) | Casablanca (Maroc),,,,14/06/2025,"Capgemini est un leader mondial, responsable et multiculturel, regroupant 325 000 personnes dans plus de 50 pays. Partenaire stratégique des entreprises pour la transformation de leurs activités en tirant profit de toute la puissance de la...","Concevoir et développer des scripts de tests automatiques
	
		Conception et développement de bouchons ou générateurs de requêtes ou jeux de test
	
		Intégration des tests dans la chaîne...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-ingenieur-test-automatise-senior-seleniumrobotframework-recrutement-capgemini-casablanca-170572.html,,,,14/04/2025,
Consultant Test Fonctionnel Confirmé/Senior (H/F) | Casablanca (Maroc),,,,14/06/2025,"Capgemini est un leader mondial, responsable et multiculturel, regroupant 325 000 personnes dans plus de 50 pays. Partenaire stratégique des entreprises pour la transformation de leurs activités en tirant profit de toute la puissance de la...","Concevoir et développer des scripts de tests automatiques
	
		Conception et développement de bouchons ou générateurs de requêtes ou jeux de test
	
		Intégration des tests dans la chaîne...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-consultant-test-fonctionnel-confirmesenior-hf-recrutement-capgemini-casablanca-170571.html,,,,14/04/2025,
stagiaires PFE en Dataviz | Rabat (Maroc),,,,11/06/2025,"ALTEN DELIVERY CENTER MAROC, Filiale du leader mondial de l’ingénierie et du conseil en technologie créé en 2008 et présent à Fès, Rabat, Tétouan et Casablanca, compte aujourd’hui plus de 2300...","Création de dashboards interactifs (performance, sécurité réseau)
	
		Analyse de données avec Python
	
		Automatisation de rapports via Power BI et Excel",,,,2.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-stagiaires-pfe-en-dataviz-recrutement-alten-maroc-rabat-170544.html,,,,11/04/2025,
Stagiaire PFE en Développement | Rabat (Maroc),,,,11/06/2025,"ALTEN DELIVERY CENTER MAROC, Filiale du leader mondial de l’ingénierie et du conseil en technologie créé en 2008 et présent à Fès, Rabat, Tétouan et Casablanca, compte aujourd’hui plus de 2300...","Développement d’interfaces internes (admin, visualisation)


	
		Intégration avec des bases de données en PHP/SQL


	
		Amélioration UX/UI",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-stagiaire-pfe-en-developpement-recrutement-alten-maroc-rabat-170543.html,,,,11/04/2025,
Développeur PLM | Fès (Maroc),,,,11/06/2025,"ALTEN DELIVERY CENTER MAROC, Filiale du leader mondial de l’ingénierie et du conseil en technologie créé en 2008 et présent à Fès, Rabat, Tétouan et Casablanca, compte aujourd’hui plus de 2300...","Nous recherchons un(e) Développeur PLM pour rejoindre notre équipe. Il/elle sera responsable de :

	
		Participer à l’analyse des besoins fonctionnels exprimés par les équipes métiers (R&D, BE,...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-developpeur-plm-recrutement-alten-maroc-fes-170501.html,,,,11/04/2025,
Chef de projet infrastructure et sécurité SI | Casablanca (Maroc),,,,09/06/2025,"Fondée en 1969, Plastima est le leader incontesté du marché marocain dans la fabrication et la transformation des matières plastiques.

	 

	Depuis plus de 55 ans, nous investissons dans la recherche et le...","Concevoir, mettre en oeuvre et superviser l'infrastructure IT de l'entreprise.
	
		Garantir la disponibilité, la performance et la sécurité des systèmes et réseaux.
	
		Piloter les projets d'évolution...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-chef-de-projet-infrastructure-et-securite-si-recrutement-plastima-casablanca-170422.html,,,,09/04/2025,
Service Delivery Officer  (H/ F) | Rabat (Maroc),,,,09/06/2025,Nous recrutons pour l'un de nos projets un Service Delivery Officer (H/ F),"Vous aurez comme principale mission:

	
		Administer the various IT change management committees (Change Advisory Board) undergoing evolution and improvement in 2025.
	
		Ensure proper declaration of changes in the Tribe CAB and verify compliance with...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-service-delivery-officer-h-f-recrutement-confidentiel-rabat-170397.html,,,,09/04/2025,
Chef de projet GED | Casablanca (Maroc),,,,08/06/2025,"SG ABS est un centre de service dédié aux métiers de l'IT et du digital, conçu pour accompagner le développement des banques Société Générale dans ses grands projets d’avenir sur le...","Conçois, développe et maintiens des produits GED autour de la solution Docubase, en coordination avec le chef de projet et conformément aux exigences du Métier, en ce qui concerne la qualité, les performances, le...",,,,2.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-chef-de-projet-ged-recrutement-societe-generale-african-business-services---sg-abs-casablanca-170365.html,,,,08/04/2025,
Chef de Projet Infrastructure Informatique | Technopolis (Maroc),,,,07/06/2025,"DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services, Leader en Services IT.

	Le Groupe DXC enregistre 25 milliards $ de revenus, bénéficie de...","Gestion de projet : Planification, coordination et suivi des projets d'infrastructure IT (serveurs, réseaux, stockage, cloud, sécurité).
	
		Transformation numérique : Accompagnement des entreprises dans la mise en place de...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-chef-de-projet-infrastructure-informatique-recrutement-dxc---cdg-technopolis-170332.html,,,,07/04/2025,
Chefs de Projet Technique | Technopolis Salé (Maroc),,,,07/06/2025,"DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services, Leader en Services IT.

	Le Groupe DXC enregistre 25 milliards $ de revenus, bénéficie de...","Nous sommes à la recherche de 2 Chefs de Projet Technique pour rejoindre notre équipe. Ce poste requiert une solide expertise en infrastructures IT, une excellente maîtrise des outils de bureautique ainsi qu’une bonne...",,,,2.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-chefs-de-projet-technique-recrutement-dxc---cdg-technopolis-sale-170321.html,,,,07/04/2025,
"Responsable Analyse des Données, Reporting et Suivi des Performances | Rabat (Maroc)",,,,05/06/2025,"La SOCIETE DE DEVELOPPEMENT DES SERVICES PUBLICS DE DISTRIBUTION S.A. est une société de Développement Local, qui a pour missions de participer à la gestion et au développement des Services Publics de distribution, et cela...","Nous recherchons un profil au poste de ""Responsable Analyse des Données, Reporting et Suivi des Performances"".

	Ses principales missions :

	• Mettre en place des normes de gouvernance, de qualité et de sécurité...",,,,1.0,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-responsable-analyse-des-donnees-reporting-et-suivi-des-performances-recrutement-societe-de-developpement-des-services-publics-de-distribution-rabat-170279.html,,,,05/04/2025,
Développeurs JAVA 4 ans d'expérience minimum | Rabat / Casablanca / Oujda (Maroc),,,,06/06/2025,"Fondé en 2003 à Rabat, SQLI Maroc est le centre de Delivery et d’Innovation du Groupe SQLI. Implanté sur 3 sites (Rabat, Oujda et Casablanca), nous construisons les plateformes digitales les plus avancées et innovantes pour...","Vous êtes passionné(e) par les nouvelles technologies et à la recherche de nouveaux défis professionnels ? SQLI Maroc, est constamment à la recherche de nouveaux talents pour renforcer ses équipes. Si vous partagez nos...",,,,,http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-developpeurs-java-4-ans-dexperience-minimum-recrutement-sqli-maroc-rabat-casablanca-oujda-162130.html,,,,15/10/2024,
AMOA SI Secteur public  (H/F) | Technopolis (Maroc),,,,01/03/2018,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...","Au sein du pôle e-Gouvernement du département Consulting IT, auquel vous serez rattaché, vous aurez notamment l'opportunité...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-amoa-si-secteur-public-hf-technopolis-73341.html,,,,29/12/2017,
Développeurs  en C/ProC | Casablanca (Maroc),,,,01/03/2018,"Avec plus de 190 000 collaborateurs, Capgemini est présent dans plus de 40 pays et célèbre son cinquantième anniversaire en 2017. Le...","Au sein d’une équipe composée de Consultants Système d’Information et d’Application Experts, vous interviendrez sur les...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-capgemini-recrutement-developpeurs-en-cproc-casablanca-73355.html,,,,29/12/2017,
Référent technique PHP/Symfony   (H/F) | Casablanca (Maroc),,,,01/03/2018,"Fort de plus de 180 000 collaborateurs et présent dans plus de 40 pays, Capgemini est l’un des leaders mondiaux du conseil, des services...","Fort d'une présence au Maroc depuis 2007, Capgemini TS Maroc se positionne aujourd'hui en tant que leader sur le marché. Dans le cadre de...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-capgemini-recrutement-referent-technique-phpsymfony-hf-casablanca-73354.html,,,,29/12/2017,
Développeurs Confirmés Hybris ( JAVA) | Rabat (Maroc),,,,01/03/2018,"Fort de près de 145 000 collaborateurs et présent dans plus de 40 pays, Capgemini est l’un des leaders mondiaux du conseil, des services...","Fort d'une présence au Maroc depuis 2007, Capgemini TS se positionne aujourd'hui entant que leader sur le marché. Dans le cadre de sa...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-capgemini-recrutement-developpeurs-confirmes-hybris-java-rabat-73349.html,,,,29/12/2017,
Développeurs Drupal 8 SENIOR  (H/F) | Casablanca (Maroc),,,,01/03/2018,"Fort de plus de 180 000 collaborateurs et présent dans plus de 40 pays, Capgemini est l’un des leaders mondiaux du conseil, des services...","Fort d'une présence au Maroc depuis 2007, Capgemini TS Maroc se positionne aujourd'hui en tant que leader sur le marché. Dans le cadre de...",,,,2.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-capgemini-recrutement-developpeurs-drupal-8-senior-hf-casablanca-73353.html,,,,29/12/2017,
Consultant AMOA (H/F) | Technopolis (Maroc),,,,01/03/2018,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...","Au sein du pôle Architecture SI & Solution du département Consulting IT, auquel vous serez rattaché, vous aurez notamment...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-consultant-amoa-hf-technopolis-73343.html,,,,29/12/2017,
Expert/Architect OSS (H/F) | Technopolis (Maroc),,,,01/03/2018,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...","En tant que Consultant(e) OSS Confirmé(e) H/F, votre mission consiste à analyser les SI existants de nos clients, en particulier pour le domaine...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-expertarchitect-oss-hf-technopolis-73342.html,,,,29/12/2017,
Concepteur Développeur JAVA/J2EE confirmé  (H/F) | Technopolis (Maroc),,,,01/03/2018,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...","En tant que Concepteur Développeur, vous aurez pour principales missions de réaliser les prestations relatives à l’analyse,...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-concepteur-developpeur-javaj2ee-confirme-hf-technopolis-73340.html,,,,29/12/2017,
Consultant TXT | Casablanca (Maroc),,,,01/03/2018,"Atos SE (Société Européenne), est un leader de services numériques avec un chiffre d’affaires annuel pro forma de...","Votre mission :

En tant que Développeur TXT Sénior vous contribuez :


	Passer les commandes fournisseurs et magasins,
	Gestion ...",,,,5.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-atos-maroc-recrutement-consultant-txt-casablanca-73339.html,,,,29/12/2017,
Leader Technique : Déploiement Infrastructures Sécurité (H/F) | Technopolis (Maroc),,,,28/02/2018,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...",Le leader technique réseau et sécurité contribue au déploiement des configurations des infrastructures hébergées en...,,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-leader-technique-deploiement-infrastructures-securite-hf-technopolis-73321.html,,,,28/12/2017,
Expert Technique JAVA JEE | Fès (Maroc),,,,28/02/2018,"Fondé en 1976, Groupe CGI inc. est la cinquième plus importante entreprise indépendante de services en technologies de l’information...","Dans le cadre de notre développement, nous recrutons un Expert Technique Java JEE.

Vos missions:


	Etre responsable de l’élaboration et de...",,,,20.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-cgi-technologies-et-solutions-maroc-recrutement-expert-technique-java-jee-fes-73319.html,,,,28/12/2017,
Release Manager (H/F) | Casablanca (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","En tant que Release Manager vous allez prendre en charge la personnalisation, le développement et la gestion opérationnelle du système de...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-release-manager-hf-casablanca-73318.html,,,,28/12/2017,
Stagiaires PFE  (H/F) | Casablanca (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","Au sein du Département Intégration, votre mission consistera à:


	Développer avec le language (C/C++ ou Oracle...",,,,5.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-stagiaires-pfe-hf-casablanca-73317.html,,,,28/12/2017,
Lead Développeur JAVA (H/F) | Casablanca (Maroc),,,,28/02/2018,"Grâce à un positionnement unique, alliant Expertises Métier & Technologique, Accolade Software Factory (ASF), filiale du groupe TENOR,...","En qualité de Lead Développeur:


	Vous souhaitez prendre un rôle de lead technique et vous engager vis-à-vis de nos clients sur les...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-accolade-software-factory-asf-recrutement-lead-developpeur-java-hf-casablanca-73301.html,,,,28/12/2017,
Stagiaires PFE JAVA/J2EE (H/F) | Casablanca (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","Au sein du Département Edition, votre mission consistera à:


	Développer avec le language JAVA / J2EE,
	Déployer les...",,,,15.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-stagiaires-pfe-javaj2ee-hf-casablanca-73316.html,,,,28/12/2017,
Designer H/F | Casablanca (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","Rattaché(e) au Directeur Commercial, vous aurez comme taches principales:",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-designer-hf-casablanca-73315.html,,,,28/12/2017,
Account Manager S2M Editique & Digitalisation H/F | Casablanca (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","Dans le cadre de son activité éditique de traitement et production de documents et chèques pour le marché nationale,...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-account-manager-s2m-editique-digitalisation-hf-casablanca-73314.html,,,,28/12/2017,
Expert Technique COBOL | Fès (Maroc),,,,28/02/2018,"Fondé en 1976, Groupe CGI inc. est la cinquième plus importante entreprise indépendante de services en technologies de l’information...","Dans le cadre de notre développement, nous recrutons un Expert Technique COBOL.

Vos missions:


	Etre responsable de l’élaboration et de...",,,,20.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-cgi-technologies-et-solutions-maroc-recrutement-expert-technique-cobol-fes-73313.html,,,,28/12/2017,
Ingénieur Support H/F | Casablanca (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","Analyser les réclamations et les demandes de support faites par les clients,
	Corriger et résoudre les anomalies confirmées,
	Effectuer...",,,,5.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-ingenieur-support-hf-casablanca-73312.html,,,,28/12/2017,
Ingénieur Projets Intégration BO H/F | Casablanca (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","Rattaché(e) au Services Account Manager, vous aurez comme mission:


	Prendre connaissance du périmètre fonctionnel et participer à...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-ingenieur-projets-integration-bo-hf-casablanca-73311.html,,,,28/12/2017,
Ingénieur Analyste Confirmé COBOL | Fès (Maroc),,,,28/02/2018,"Fondé en 1976, Groupe CGI inc. est la cinquième plus importante entreprise indépendante de services en technologies de l’information...","Dans le cadre de notre développement, nous recrutons un ingénieur Analyste confirmé COBOL.

Au sein d'une équipe dynamique, vous...",,,,10.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-cgi-technologies-et-solutions-maroc-recrutement-ingenieur-analyste-confirme-cobol-fes-73310.html,,,,28/12/2017,
