title,url,posted_date,end_date,number_of_positions,company_description,requirements
Cloud Security Engineer | Rabat (Maroc),http://www.rekrute.com/web/20250605110347/https://www.rekrute.com/offre-emploi-cloud-security-engineer-recrutement-excel-management-conseil-rabat-170888.html,23/04/2025,23/06/2025,1,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT,  Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans.

	Riche d’une...","We are looking for a SecOps (Not DevSecOps, DevOps) that will be service for:

	 

	
		Local Cloud Broker reference for operational security activities of the Public Cloud platforms
	
		Provide service and secure the Public Cloud environment and the..."
Run Manager (F/H) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110347/https://www.rekrute.com/offre-emploi-run-manager-fh-recrutement-cgi-technologies-et-solutions-maroc-casablanca-170879.html,22/04/2025,22/06/2025,18,"Fondée en 1976, CGI figure parmi les plus importantes entreprises indépendantes de services de conseil en technologie de l’information (TI) et en management au monde. CGI compte 90 000 conseillers et autres professionnels...","La/Le Run Manager participe à des projets de maintenance pour un ou plusieurs clients, sous la responsabilité du pilote du projet et du client.
	La/Le Run Manager est responsable de la santé du périmètre applicatif qui lui..."
Ingénieur de DevOps (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-ingenieur-de-devops-hf-recrutement-sofrecom-maroc-casablanca-170300.html,22/04/2025,07/06/2025,1,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Pour renforcer ses équipes, Sofrecom Maroc, filiale du groupe Orange, recrute un Ingénieur DevOps pour un CDI à Casablanca.

	Mission :

	
		Vous allez rejoindre le pôle SOLUTION Delivery, un pôle transverse de la DTSI, vous..."
Expert Power Plateforme | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-expert-power-plateforme-recrutement-sofrecom-maroc-casablanca-170337.html,22/04/2025,07/06/2025,,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Dans le cadre de l’évolution du SI et de sa transformation vous serez amené à intervenir sur l’ensemble des étapes de la mise à disposition des solutions de digitalisations Power Plateforme.

	Nous recherchons..."
Proxy PO BigData | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-proxy-po-bigdata-recrutement-sofrecom-maroc-casablanca-170357.html,22/04/2025,08/06/2025,,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Dans le cadre de notre centre de services international à Casablanca nous recrutons un PO Proxy sur une activité BigData

	Vous serez amené dans le cadre d’un projet agile à:

	• Animer des ateliers avec les..."
Architecte Cloud (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-architecte-cloud-hf-recrutement-sofrecom-maroc-casablanca-170376.html,22/04/2025,08/06/2025,,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Conception d'Architectures Techniques :

	
		Analyser les besoins techniques et concevoir des solutions performantes.
	
		Rédiger et valider le dossier d'architecture technique (DAT).
	
		Valider les choix techniques et réaliser des..."
Expert Système Linux (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-expert-systeme-linux-hf-recrutement-sofrecom-maroc-casablanca-170595.html,22/04/2025,14/06/2025,1,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Vos missions seront :

	- Construire des masters OS Linux (RHEL et Ubuntu) selon les exigences Orange ; les cibles sont les machines physiques, les environnements virtualisés sur base ESX ainsi que des images Docker
	- Conseil sur les..."
Responsable Solutions | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-responsable-solutions-recrutement-sofrecom-maroc-casablanca-170601.html,22/04/2025,14/06/2025,,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Vous interviendrez dans le cadre du département Offres et Catalogues. Ce département accompagne le processus de mise sur le marché des offres et des projets complexes du domaine Marketing Grand Public Résidentiel et Pro, en..."
Ingénieur DevOps (H/F) | Rabat (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-ingenieur-devops-hf-recrutement-sofrecom-maroc-rabat-170636.html,22/04/2025,15/06/2025,1,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Nous recherchons un Ingénieur DevOps Cloud ayant les compétences ci-dessous :

	
		Bon niveau de Terraform - expérience hands-on
	
		Certifié d'au moins un des Cloud Publics suivants : AWS, GCP, Azure
	
		Connaissance..."
Concepteur Développeur BI (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-concepteur-developpeur-bi-hf-recrutement-sofrecom-maroc-casablanca-170864.html,22/04/2025,22/06/2025,,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Au sein de la direction « DSI Entreprises », la Direction de projets Business Intelligence Entreprise a pour mission de concevoir, développer et instancier des solutions de business intelligence pour le Domaine Entreprise d’Orange..."
Lead Agile & Amélioration Continue (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-lead-agile-amelioration-continue-hf-recrutement-sofrecom-maroc-casablanca-170863.html,22/04/2025,22/06/2025,,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Responsable de la Gouvernance Agile et de l'Amélioration Continue
	
		Assurer l'animation, la facilitation, la préparation et l'organisation des rituels essentiels au bon fonctionnement de la gouvernance de la Chaîne de..."
Ingénieur DevOps (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-ingenieur-devops-hf-recrutement-sofrecom-maroc-casablanca-170858.html,22/04/2025,22/06/2025,1,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Vous allez rejoindre le pôle SOLUTION Delivery, un pôle transverse de la DTSI, vous aurez l'occasion de cotoyer des experts devops, votre mission consistera au :

	
		Développement et maintenance des infrastructures techniques et..."
Concepteur Développeur Python (H/F) | Rabat (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-concepteur-developpeur-python-hf-recrutement-sofrecom-maroc-rabat-170831.html,21/04/2025,21/06/2025,1,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Travailler avec SSM c’est rejoindre une équipe d’hommes et de femmes avec différents profils, et évoluer dans un environnement international, multiculturel et technologique. Cette richesse humaine vous ouvrira des..."
Chef de Projet Télécom (F/H) | Rabat (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-chef-de-projet-telecom-fh-recrutement-sofrecom-maroc-rabat-170830.html,21/04/2025,21/06/2025,1,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Au sein pôle Consulting IT , auquel vous serez rattaché, vous aurez notamment l'opportunité d'intervenir en France et à l’international sur des activités d’architecture et expertise dans le domaine SI..."
"Senior ML/AI Engineer (H/F) | Rabat, Rabat-Salé-Kénitra, Maroc (Maroc)",http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-senior-mlai-engineer-hf-recrutement-dxc---cdg-rabat-rabat-sale-kenitra-maroc-170813.html,21/04/2025,21/06/2025,6,"DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services, Leader en Services IT.

	Le Groupe DXC enregistre 25 milliards $ de revenus,...","Essential skills for the role:

	
		1. Good exposure to Data science fundamentals besides developing and deploying models for language processing tasks. Improve the performance of existing models.
		2. Familiarity with language models like GPT and BERT, and..."
"Expert Data Scientists/Researcher in Generative AI, Large Language Models (LLM), Machine Learning (ML), and AI | Rabat, Rabat-Salé-Kénitra, Maroc (Maroc)",http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-expert-data-scientistsresearcher-in-generative-ai-large-language-models-llm-machine-learning-ml-and-ai-recrutement-dxc---cdg-rabat-rabat-sale-kenitra-maroc-170812.html,21/04/2025,21/06/2025,2,"DXC Technology est le fruit d’un partenariat stratégique entre Enterprise Services de Hewlett Packard Enterprise et l’investisseur n°1 au Maroc : la Caisse de Dépôt et de Gestion.
	
	DXC Technology Monde a...","We are seeking an experienced and highly skilled Expert Developer/Researcher specializing in Generative AI, Large Language Models (LLM), Machine Learning (ML), and Artificial Intelligence (AI). The ideal candidate will have a strong background in..."
Consultant Technico-Fonctionnel | Rabat (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-consultant-technico-fonctionnel-recrutement-sofrecom-maroc-rabat-170800.html,21/04/2025,21/06/2025,2,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","La mission adresse le domaine de facturation de l’interconnexion.
	La mission consiste à :
	- Apporter un support aux filiales dans leur projet de transformation (depuis l’expression de besoins jusqu’à la mise en production :..."
Pricing and Financial Performance Expert | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-pricing-and-financial-performance-expert-recrutement-orange-business-casablanca-170796.html,21/04/2025,21/06/2025,1,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...","Présentation de l’entité :

	La direction Managed Mobility Services agit sur la chaine de valeur du mobile Workspace en commercialisant des terminaux et accessoires, des services associés et des applications métiers..."
Cloud Control Owner | Rabat (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-cloud-control-owner-recrutement-excel-management-conseil-rabat-170778.html,18/04/2025,18/06/2025,1,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT,  Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans.

	Riche d’une...","As the GO Security AWS & Azure control owner, your main objectives are to:

	
		Monitor AWS and Azure security KRIs
	
		Perform AWS and Azure security assurance activities based on procedures defined by AWS and Azure security experts
	
		Liaise with..."
PMO NCF | Rabat (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-pmo-ncf-recrutement-excel-management-conseil-rabat-170771.html,18/04/2025,18/06/2025,1,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT,  Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans.

	Riche d’une...","The Engagement Office is responsible for defining, building, and improving efficient process aimed at enhancing partnerships with entities. This includes:

	
		Supporting the execution of a simplified and standardized contractual framework related to the..."
Responsable Infrastructure - Direction des Services Numériques | Rabat (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-responsable-infrastructure---direction-des-services-numeriques-recrutement-huir---lhopital-universitaire-international-de-rabat-rabat-170748.html,17/04/2025,17/06/2025,1,"L'Hôpital Universitaire International de Rabat (HUIR), affilié à l'Université Internationale de Rabat (UIR), est un nouveau centre hospitalo-universitaire qui ouvrira ses portes prochainement. Ce centre d'excellence...","Nous recherchons un(e) RESPONSABLE INFRASTRUCTURE dynamique, compétente et hautement professionnel pour rejoindre notre équipe de la Direction des Services Numériques à l’HUIR.

	Le/la Responsable sera chargé(e) de..."
Stagiaire Ingénieur CFT Axway (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-stagiaire-ingenieur-cft-axway-hf-recrutement-sofrecom-maroc-casablanca-170744.html,17/04/2025,17/06/2025,,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Sofrecom Maroc, filiale du groupe Orange, recherche un(e) stagiaire Ingénieur Exploitation CFT Axway (H/F)

	
		Assurer le bon fonctionnement des outils Axway (CFT, Secure Transport, etc.)
	
		Surveiller, diagnostiquer et résoudre les incidents..."
Ingénieur DevOps (H/F) | Rabat (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-ingenieur-devops-hf-recrutement-sofrecom-maroc-rabat-170732.html,17/04/2025,17/06/2025,1,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","En tant qu’ingénieur DevOps, vous serez en charge du développement d’outils répondant aux besoins d’automatisation réseaux basée sur le produit Ansible.

	En appliquant une méthodologie AGILE SCRUM..."
Senior Product Owner/Retail Ordering Experince | Sala al Jadida (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-senior-product-ownerretail-ordering-experince-recrutement-cnexia-tech-sala-al-jadida-170708.html,16/04/2025,16/06/2025,1,"Joining Cnexia is choosing to be part of an ambitious project that values Innovation, promotes Continuous Learning and enables all tech champions to fulfill their creative dreams.

	At Cnexia, we do more than support the clients of our world-class network...","As a Senior Product Owner, your role is central to driving the success of the product by ensuring that every development effort is aligned with business objectives and user needs. You will be expected to lead with clarity, communicate effectively with all..."
Chargé(e) de Recrutement IT | Fès (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-chargee-de-recrutement-it-recrutement-alten-maroc-fes-170676.html,15/04/2025,15/06/2025,1,"ALTEN DELIVERY CENTER MAROC, Filiale du leader mondial de l’ingénierie et du conseil en technologie créé en 2008 et présent à Fès, Rabat, Tétouan et Casablanca, compte aujourd’hui plus de 2300...","Rattaché au Responsable Recrutement Maroc, votre principale mission sera le recrutement des profils IT. Votre action sera donc transversale sur les différents périmètres.

	Pour cela, vous serez notamment chargé :

	-..."
Product Owner – Digital & IA | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-product-owner-digital-ia-recrutement-tersea-casablanca-170674.html,15/04/2025,15/06/2025,2,"Fort de ses 15 années d’expertise dans le domaine de l’externalisation de la relation client et des métiers IT, le Groupe Tersea Compte aujourdhui 7 sites répartis entre 3 pays:  La France,...","En tant que Product Owner, tu seras au cœur de la stratégie produit : de la vision à la mise en production. Tu travailleras en étroite collaboration avec les équipes tech, métiers et les utilisateurs pour concevoir..."
Tech Lead NODE JS | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-tech-lead-node-js-recrutement-aba-technology-casablanca-170612.html,14/04/2025,14/06/2025,4,"ABA Technology se positionne en tant que co-constructeur de grandes transformations disruptives – une galaxie technologique – avec comme mission de contribuer au développement des nations plus connectées, durables et...","1. Expertise technique :

	- Concevoir et développer des architectures backend robustes, modulaires et scalables.

	- Être le référent technique sur Node.js : bonnes pratiques, performances, sécurité, etc.

	- Assurer..."
Agent HelpDesk (H/F) | Skhirat (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-agent-helpdesk-hf-recrutement-groupe-labelvie---carrefour-skhirat-170355.html,14/04/2025,08/06/2025,1,"Créé en 1986 et côté à la Bourse de Casablanca depuis 2008, le Groupe marocain LabelVie est un acteur économique de référence et leader de la grande distribution au Maroc.

	En 2009, à travers la...","Affecté(e) à la direction de l'organisation et des systèmes d'informations, les principales activitées liées au poste sont les suivantes :

	
		Prendre en charge, tout type d’incident ou de problème sur..."
Ingénieur Test Automatisé Sénior (Selenium/RobotFramework) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-ingenieur-test-automatise-senior-seleniumrobotframework-recrutement-capgemini-casablanca-170572.html,14/04/2025,14/06/2025,1,"Capgemini est un leader mondial, responsable et multiculturel, regroupant 325 000 personnes dans plus de 50 pays. Partenaire stratégique des entreprises pour la transformation de leurs activités en tirant profit de toute la puissance de la...","Concevoir et développer des scripts de tests automatiques
	
		Conception et développement de bouchons ou générateurs de requêtes ou jeux de test
	
		Intégration des tests dans la chaîne..."
Consultant Test Fonctionnel Confirmé/Senior (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-consultant-test-fonctionnel-confirmesenior-hf-recrutement-capgemini-casablanca-170571.html,14/04/2025,14/06/2025,1,"Capgemini est un leader mondial, responsable et multiculturel, regroupant 325 000 personnes dans plus de 50 pays. Partenaire stratégique des entreprises pour la transformation de leurs activités en tirant profit de toute la puissance de la...","Concevoir et développer des scripts de tests automatiques
	
		Conception et développement de bouchons ou générateurs de requêtes ou jeux de test
	
		Intégration des tests dans la chaîne..."
stagiaires PFE en Dataviz | Rabat (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-stagiaires-pfe-en-dataviz-recrutement-alten-maroc-rabat-170544.html,11/04/2025,11/06/2025,2,"ALTEN DELIVERY CENTER MAROC, Filiale du leader mondial de l’ingénierie et du conseil en technologie créé en 2008 et présent à Fès, Rabat, Tétouan et Casablanca, compte aujourd’hui plus de 2300...","Création de dashboards interactifs (performance, sécurité réseau)
	
		Analyse de données avec Python
	
		Automatisation de rapports via Power BI et Excel"
Stagiaire PFE en Développement | Rabat (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-stagiaire-pfe-en-developpement-recrutement-alten-maroc-rabat-170543.html,11/04/2025,11/06/2025,1,"ALTEN DELIVERY CENTER MAROC, Filiale du leader mondial de l’ingénierie et du conseil en technologie créé en 2008 et présent à Fès, Rabat, Tétouan et Casablanca, compte aujourd’hui plus de 2300...","Développement d’interfaces internes (admin, visualisation)


	
		Intégration avec des bases de données en PHP/SQL


	
		Amélioration UX/UI"
Développeur PLM | Fès (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-developpeur-plm-recrutement-alten-maroc-fes-170501.html,11/04/2025,11/06/2025,1,"ALTEN DELIVERY CENTER MAROC, Filiale du leader mondial de l’ingénierie et du conseil en technologie créé en 2008 et présent à Fès, Rabat, Tétouan et Casablanca, compte aujourd’hui plus de 2300...","Nous recherchons un(e) Développeur PLM pour rejoindre notre équipe. Il/elle sera responsable de :

	
		Participer à l’analyse des besoins fonctionnels exprimés par les équipes métiers (R&D, BE,..."
Chef de projet infrastructure et sécurité SI | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-chef-de-projet-infrastructure-et-securite-si-recrutement-plastima-casablanca-170422.html,09/04/2025,09/06/2025,1,"Fondée en 1969, Plastima est le leader incontesté du marché marocain dans la fabrication et la transformation des matières plastiques.

	 

	Depuis plus de 55 ans, nous investissons dans la recherche et le...","Concevoir, mettre en oeuvre et superviser l'infrastructure IT de l'entreprise.
	
		Garantir la disponibilité, la performance et la sécurité des systèmes et réseaux.
	
		Piloter les projets d'évolution..."
Service Delivery Officer  (H/ F) | Rabat (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-service-delivery-officer-h-f-recrutement-confidentiel-rabat-170397.html,09/04/2025,09/06/2025,1,Nous recrutons pour l'un de nos projets un Service Delivery Officer (H/ F),"Vous aurez comme principale mission:

	
		Administer the various IT change management committees (Change Advisory Board) undergoing evolution and improvement in 2025.
	
		Ensure proper declaration of changes in the Tribe CAB and verify compliance with..."
Chef de projet GED | Casablanca (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-chef-de-projet-ged-recrutement-societe-generale-african-business-services---sg-abs-casablanca-170365.html,08/04/2025,08/06/2025,2,"SG ABS est un centre de service dédié aux métiers de l'IT et du digital, conçu pour accompagner le développement des banques Société Générale dans ses grands projets d’avenir sur le...","Conçois, développe et maintiens des produits GED autour de la solution Docubase, en coordination avec le chef de projet et conformément aux exigences du Métier, en ce qui concerne la qualité, les performances, le..."
Chef de Projet Infrastructure Informatique | Technopolis (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-chef-de-projet-infrastructure-informatique-recrutement-dxc---cdg-technopolis-170332.html,07/04/2025,07/06/2025,1,"DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services, Leader en Services IT.

	Le Groupe DXC enregistre 25 milliards $ de revenus, bénéficie de...","Gestion de projet : Planification, coordination et suivi des projets d'infrastructure IT (serveurs, réseaux, stockage, cloud, sécurité).
	
		Transformation numérique : Accompagnement des entreprises dans la mise en place de..."
Chefs de Projet Technique | Technopolis Salé (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-chefs-de-projet-technique-recrutement-dxc---cdg-technopolis-sale-170321.html,07/04/2025,07/06/2025,2,"DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services, Leader en Services IT.

	Le Groupe DXC enregistre 25 milliards $ de revenus, bénéficie de...","Nous sommes à la recherche de 2 Chefs de Projet Technique pour rejoindre notre équipe. Ce poste requiert une solide expertise en infrastructures IT, une excellente maîtrise des outils de bureautique ainsi qu’une bonne..."
"Responsable Analyse des Données, Reporting et Suivi des Performances | Rabat (Maroc)",http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-responsable-analyse-des-donnees-reporting-et-suivi-des-performances-recrutement-societe-de-developpement-des-services-publics-de-distribution-rabat-170279.html,05/04/2025,05/06/2025,1,"La SOCIETE DE DEVELOPPEMENT DES SERVICES PUBLICS DE DISTRIBUTION S.A. est une société de Développement Local, qui a pour missions de participer à la gestion et au développement des Services Publics de distribution, et cela...","Nous recherchons un profil au poste de ""Responsable Analyse des Données, Reporting et Suivi des Performances"".

	Ses principales missions :

	• Mettre en place des normes de gouvernance, de qualité et de sécurité..."
Développeurs JAVA 4 ans d'expérience minimum | Rabat / Casablanca / Oujda (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-developpeurs-java-4-ans-dexperience-minimum-recrutement-sqli-maroc-rabat-casablanca-oujda-162130.html,15/10/2024,06/06/2025,,"Fondé en 2003 à Rabat, SQLI Maroc est le centre de Delivery et d’Innovation du Groupe SQLI. Implanté sur 3 sites (Rabat, Oujda et Casablanca), nous construisons les plateformes digitales les plus avancées et innovantes pour...","Vous êtes passionné(e) par les nouvelles technologies et à la recherche de nouveaux défis professionnels ? SQLI Maroc, est constamment à la recherche de nouveaux talents pour renforcer ses équipes. Si vous partagez nos..."
Concepteurs Développeurs Confirmés C / C++ | Casablanca (Maroc),http://www.rekrute.com/web/20171228054159/http://www.rekrute.com/emploi-novancy-one-recrutement-concepteurs-developpeurs-confirmes-c-c-casablanca-72093.html,27/12/2017,29/01/2018,2,"Basé à Casablanca, le cabinet Novancy One (http://novancy.com) est spécialisé dans le Recrutement par approche directe, la...","Pour le compte de notre client, nous recrutons des profils Concepteurs Développeurs Confirmés C/C++. Expérience de 3 à..."
Développeurs et Experts Drupal CDI / Freelance | Casablanca (Maroc),http://www.rekrute.com/web/20171228054159/http://www.rekrute.com/emploi-novancy-one-recrutement-developpeurs-et-experts-drupal-cdi-freelance-casablanca-72206.html,27/12/2017,03/02/2018,3,"Basé à Casablanca, le cabinet Novancy One (http://novancy.com) est spécialisé dans le Recrutement par approche directe, la...","Pour le compte de notre client, nous cherchons des profils Développeurs et Experts Drupal. Expérience de 3 à 5 dans un poste similaire...."
Développeur JAVA / ANGULAR Confirmé (f/h) | Casablanca (Maroc),http://www.rekrute.com/web/20171228054159/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-developpeur-java-angular-confirme-fh-casablanca-73257.html,27/12/2017,27/02/2018,1,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...","Dans le respect du cycle de vie du projet, vous interviendrez sur ces différentes phases de la définition des besoins jusqu’à la..."
Agents Helpdesk Francophones Débutants | Technopolis Salé (Maroc),http://www.rekrute.com/web/20171228054159/http://www.rekrute.com/emploi-dxc-technology-recrutement-agents-helpdesk-francophones-debutants-technopolis-sale-73252.html,27/12/2017,27/02/2018,5,DXC Technology est le fruit d’un partenariat stratégique entre Enterprise Services de Hewlett Packard Enterprise et l’investisseur n°1...,"Vos principales missions en tant que agent HelpDesk Francophone:

	
		Assurer le traitement des demandes des utilisateurs (Appels +..."
"Chargé de Relation Sociale et Conformité Sénior | Technopolis, Salé (Maroc)",http://www.rekrute.com/web/20171228054159/http://www.rekrute.com/emploi-dxc-technology-recrutement-charge-de-relation-sociale-et-conformite-senior-technopolis-sale-73251.html,27/12/2017,27/02/2018,1,DXC Technology est le fruit d'un partenariat stratégique entre Enterprise Services de Hewlett Packard Enterprise et l'investisseur n°1 au...,"Le chargé de Relation Sociale et Conformité prend en charge l’un des périmètres de "" la Conformité Sociale ""..."
Ingénieur d'Etudes et Développement COBOL | Strasbourg (France),http://www.rekrute.com/web/20171228054159/http://www.rekrute.com/emploi-objectware-ne-recrutement-ingenieur-detudes-et-developpement-cobol-strasbourg-73249.html,27/12/2017,27/02/2018,5,"Le groupe Objectware est une ESN/SSII de 400 consultants intervenants pour des grands comptes, essentiellement dans le secteur de la banques-assurance.

Le...","Notre groupe en fort développement (100% de croissance en 3 ans), recherche actuellement plusieurs ingénieurs d'études et..."
"Contrôleur de Gestion Sénior | Technopolis, Salé (Maroc)",http://www.rekrute.com/web/20171228054159/http://www.rekrute.com/emploi-dxc-technology-recrutement-controleur-de-gestion-senior-technopolis-sale-73250.html,27/12/2017,27/02/2018,1,DXC Technology est le fruit d’un partenariat stratégique entre Enterprise Services de Hewlett Packard Enterprise et l’investisseur n°1 au...,Le Contrôleur de Gestion s'assure que les flux d'informations sont fiables et pertinents puis aide à mettre en place les indicateurs de...
"Administrateur Brique Oracle : CRM, Billing, Orchestration, Middleware (f/h) | Casablanca (Maroc)",http://www.rekrute.com/web/20171228054159/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-administrateur-brique-oracle-crm-billing-orchestration-middleware-fh-casablanca-73234.html,27/12/2017,27/02/2018,1,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...",Dans le cadre d’un projet de commande facturation B2B utilisant principalement la suite Rapid Offer Design and Order Delivery (ROD0D) d’Oracle...
Référent Technique JAVA JEE Angular Agile DevOps  (f/h) | Casablanca (Maroc),http://www.rekrute.com/web/20171228054159/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-referent-technique-java-jee-angular-agile-devops-fh-casablanca-73236.html,27/12/2017,27/02/2018,1,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...","Au sein d’une cellule technique, composés de référents techniques transverses passionnés de JAVA, JEE, Angular et Devops, vous..."
